Timestamp,Commander,System,Planet,Aerial Screenshot,Leviathans,Doors,Internal Doors,Device,Link System 1,Link System 2,Link System 3,Notes,Visibility,Blockages,Leviathan Count,,
10/12/2019 19:20:36,ByteSturm,Pleiades Sector WE-Q b5-2,1 A,https://i.imgur.com/k8FQkVk.png,"Large upright leviathans, Small Reposing Leviathans",4,No.,Yes,Pleiades Sector IR-W d1-38 https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+WE-Q+b5-2&data=lll+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahll+%3B+hhl+lhh+lhh%0D%0Alll+hll+lll+%3B+lll+llh+lhh,"Result: The three spheres do not intersect!
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+WE-Q+b5-2&data=lhl+hhl+%3B+lll+llh+lhh%0D%0Ahhl+hll+%3B+lll+llh+lhh%0D%0Ahhl+lll+hhl+hll+%3B+hhl+lll+lhl+hhh
","Pleiades Sector IR-W d1-61
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+WE-Q+b5-2&data=lhh+lhl+%3B+lll+llh+lhh%0D%0Ahlh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahll+llh+lll+%3B+hll+lll+hlh
","Some miles driven,
Some fuel spent,
THE EMPEROR APPROVES,
AND I SHALL MAKE THE XENOS REPENT!",3,Yes. There is 1 cave-in by a(n exterior) door and 1 cave-in in the tunnels.,4,,
10/12/2019 19:21:44,ByteSturm,HIP 16572,A 4 E,https://i.imgur.com/c0VwIOR.png,Small Reposing Leviathans,2,N/A,No,,,,"Experienced some kind of visual glitch when deploying my SRV, probably due to the way that I landed.  Screen was going crazy, but had no effect on actual deployment.
",3,N/A,2,,
10/12/2019 19:22:55,ByteSturm,Pleiades Sector IR-W d1-61,BC 1 A,https://i.imgur.com/EIMxGHp.png,Small Reposing Leviathans,2,N/A,No,,,,"Void shrouded by darkness,
Nothing survives, nothing remains.
Suddenly LIGHT, COLOR, PIERCING, PARADING!
LAUGHING AT THE DARKNESS!
A single ship, it breaks apart.
Now its twin shines blue.
They're speaking but one's listening.
The twin cries out, yelling, screaming voices.
Silence, persisting, pervading.
The ship sputters closer, grabs its sibling.
Engines roar, a course is plotted,
The ship departs.
Void shrouded by darkness,
Nothing survives, nothing remains.",3,N/A,2,,
10/12/2019 19:24:32,ByteSturm,Pleiades Sector MX-U d2-63,1 A,https://i.imgur.com/VESVliL.png,No Leviathans,2,N/A,No,,,,"Monotony sets in,
My SRV feels inert.
I scan another chamber
As a Goid egg goes 'splurt'.",5,N/A,0,,
10/12/2019 19:26:51,ByteSturm,Aries Dark Region KH-V c2-4,7 A,https://i.imgur.com/SSw2mzc.png,"Large upright leviathans, Small Reposing Leviathans",4,No.,Yes,Aries Dark Region HR-W d1-34 https://tool.canonn.tech/linkdecoder/?origin=Aries+Dark+Region+KH-V+c2-4&data=lll+hhl+%3B+lll+llh+lhh%0D%0Alhl+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hhh+hhh+%3B+hhl+lll+lhl,"Aries Dark Region JW-W c1-4
https://tool.canonn.tech/linkdecoder/?origin=Aries+Dark+Region+KH-V+c2-4&data=hlh+hhh+%3B+hhl+lll+lhl%0D%0Ahlh+lll+%3B+lll+llh+lhh%0D%0Alll+hll+lhl+%3B+lll+llh+lhh
","Pleiades Sector MX-U d2-63
https://tool.canonn.tech/linkdecoder/?origin=Aries+Dark+Region+KH-V+c2-4&data=hhl+lhl+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lll+llh+%3B+hhl+lll+lhl
","Since I started this trip
It's been over a year.
Now checking off my list
Is all I hold dear.
",3,Yes. It has 1 cave-in by a(n exterior) door and 1 cave-in in the tunnels.,4,,
10/12/2019 19:32:15,ByteSturm,HIP 14702,1 C,https://i.imgur.com/slQhK8a.png,Small Reposing Leviathans,2,N/A,No,,,,"Hippity hoppity,
The aliens wants me off their property.",5,N/A,1,,
10/12/2019 19:38:13,ByteSturm,Aries Dark Region VT-R b4-0,A 6,https://i.imgur.com/lhH7ltV.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 1 in the tunnels.",Yes,Pleiades Sector MX-U d2-63 https://tool.canonn.tech/linkdecoder/?origin=Aries+Dark+Region+VT-R+b4-0&data=hhl+lhl+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+%3B+hlh+lhh%0D%0Ahhl+lll+llh+%3B+hhl+lll+lhl,"HIP 14702
https://tool.canonn.tech/linkdecoder/?origin=Aries+Dark+Region+VT-R+b4-0&data=hhl+hhl+hhl+%3B+lll+llh+lhh%0D%0Ahlh+hll+%3B+lll+llh+lhh%0D%0Allh+hhl+%3B+llh+hlh
","Pleiades Sector MX-U d2-54
https://tool.canonn.tech/linkdecoder/?origin=Aries+Dark+Region+VT-R+b4-0&data=hhl+lhh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+llh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Alhl+hhl+%3B+lhl+hhh
","Another site down,
Another off the list.
Scores more to go,
I'm starting to feel pissed.",5,Yes. It has 1 cave-in by a(n exterior) door.,4,,
10/12/2019 19:50:50,ByteSturm,Aries Dark Region HR-W d1-34,2 A,https://i.imgur.com/zT9aWJm.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 1 in the tunnels.",Yes,Aries Dark Region NN-T c3-12 https://tool.canonn.tech/linkdecoder/?origin=Aries+Dark+Region+HR-W+d1-34&data=hlh+hhl+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+hll+%3B+hll+lll+hlh%0D%0Ahlh+hhh+lhh+hll+%3B+hhl+lll+lhl+hhh,"Hyades Sector PC-V b2-3
https://tool.canonn.tech/linkdecoder/?origin=Aries+Dark+Region+HR-W+d1-34&data=lhl+hll+%3B+hll+lll+hlh%0D%0Alll+hhl+%3B+lll+llh+lhh%0D%0Ahhl+lll+hlh+hhl+%3B+hhl+lll+lhl+hhh
","Aries Dark Region VT-R b4-0
https://tool.canonn.tech/linkdecoder/?origin=Aries+Dark+Region+HR-W+d1-34&data=hll+lll+%3B+hll+lll+hlh%0D%0Ahll+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lll+lhl+lll+%3B+hhl+lll+lhl+hhh
","Some miles driven,
Some fuel spent,
THE EMPEROR APPROVES,
AND I SHALL MAKE THE XENOS REPENT!",5,Yes. It has 1 cave-in by a(n exterior) door and 1 cave-in in the tunnels.,4,,
10/12/2019 19:52:00,ByteSturm,Pleiades Sector LN-T c3-11,9 A,https://i.imgur.com/yLBhAXW.png,No Leviathans,2,N/A,No,,,,"Hippity hoppity,
The aliens wants me off their property.",3,N/A,0,,
10/12/2019 20:08:24,ByteSturm,Pleiades Sector HH-V c2-6,2 A,https://i.imgur.com/kggyXOE.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 1 in the tunnels.",Yes,Pleiades Sector JC-V d2-62 https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+HH-V+c2-6&data=hll+hll+%3B+hll+lll+hlh%0D%0Ahhl+hlh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hhh+lhh+hll+%3B+hhl+lll+lhl+hhh,"Pleiades Sector JC-V c2-9
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+HH-V+c2-6&data=lll+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+hhl+%3B+hll+hhl+hhh%0D%0Alhh+hhh+lll+%3B+hll+lll+hlh
","Pleiades Sector HR-W d1-57
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+HH-V+c2-6&data=llh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+hhl+%3B+hll+lll+hlh%0D%0Ahhl+hhh+hhh+lhl+%3B+lll+llh+lhh
","Some miles driven,
Some fuel spent,
THE EMPEROR APPROVES,
AND I SHALL MAKE THE XENOS REPENT!",3,Yes. It has 1 cave-in by a(n exterior) door.,4,,
10/12/2019 20:10:40,ByteSturm,Pleiades Sector IH-V c2-3,1 B,https://i.imgur.com/P4Ye5jV.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 1 in the tunnels.",Yes,HIP 17694 https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+IH-V+c2-3&data=hhl+%3B+hhl+lll+lhl%0D%0Ahhl+lhl+%3B+hll+lll+hlh%0D%0Alll+llh+hhl+%3B+lll+llh+lhh,"Delphi
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+IH-V+c2-3&data=hll+%3B+hhl+lhh+lhh%0D%0Ahhl+%3B+hlh+lhh%0D%0Ahll+lll+hhl+%3B+hll+lll+hlh
","Result: The three spheres do not intersect!
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+IH-V+c2-3&data=llh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahll+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hhh+hll+hll+%3B+hhl+lll+lhl+hhh
","Experienced a hyperdiction between the barnacle site after this one and Pleiades Sector JS-T c3-17.  I boosted away and the Thargoid pulsed me offline but showed no interest in chasing after me.  Usually how these hyperdictions go.
",3,Yes. It has a cave-in by a(n exterior) door.,4,,
10/12/2019 20:11:50,ByteSturm,Pleiades Sector JS-T c3-17,1 A,https://i.imgur.com/T81fDK5.png,No Leviathans,2,N/A,No,,,,"Another site down,
Another off the list.
Scores more to go,
I'm starting to feel pissed.",3,N/A,0,,
10/12/2019 20:13:27,ByteSturm,HIP 14756,2 E,https://i.imgur.com/TvmDbnb.png,Small Reposing Leviathans,2,N/A,No,,,,"Since I started this trip
It's been over a year.
Now checking off my list
Is all I hold dear.",3,N/A,2,,
10/12/2019 20:14:45,ByteSturm,Synuefai UZ-M d8-63,B 1 A,https://i.imgur.com/GDwZ40O.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 1 in the tunnels.",Yes,Col 285 Sector GW-W d1-66 https://tool.canonn.tech/linkdecoder/?origin=Synuefai+UZ-M+d8-63&data=lhl+hll+%3B+hll+lll+hlh%0D%0Ahhl+hll+%3B+hll+hhl+hhh%0D%0Ahlh+hlh+hhl+hhl+%3B+hhl+lll+lhl+hhh,"Col 285 Sector BQ-X c1-10
https://tool.canonn.tech/linkdecoder/?origin=Synuefai+UZ-M+d8-63&data=hlh+lhh+lll+%3B+hhl+lll+lhl+hhh%0D%0Allh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hlh+hhh+hhl+%3B+hhl+lll+lhl+hhh
","Col 285 Sector EB-X d1-39
https://tool.canonn.tech/linkdecoder/?origin=Synuefai+UZ-M+d8-63&data=hll+%3B+hlh+lhh%0D%0Allh+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+hhh+lll+hhl+%3B+lll+llh+lhh
","Monotony sets in,
My SRV feels inert.
I scan another chamber
As a Goid egg goes 'splurt'.",3,Yes. It has 1 cave-in by a(n exterior) door and 1 cave-in in the tunnels.,4,,
10/12/2019 20:16:59,ByteSturm,Synuefai RK-Y c17-3,A 1 A,https://i.imgur.com/PrdlGrb.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 1 in the tunnels.",Yes,HIP 14756 https://tool.canonn.tech/linkdecoder/?origin=Synuefai+RK-Y+c17-3&data=hhl+llh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lhl+%3B+hll+lll+hlh%0D%0Ahll+hll+lll+%3B+hll+hhl+hhh,"HIP 16692
https://tool.canonn.tech/linkdecoder/?origin=Synuefai+RK-Y+c17-3&data=hlh+lhh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+hll+%3B+hhl+lhh+lhh%0D%0Ahlh+hhl+hll+%3B+hhl+lll+lhl
","HIP 14969
https://tool.canonn.tech/linkdecoder/?origin=Synuefai+RK-Y+c17-3&data=hhl+hlh+hhl+%3B+lll+llh+lhh%0D%0Ahhl+%3B+lhl+hhh%0D%0Ahlh+hlh+hhh+%3B+hhl+lll+lhl
","Had a Thargoid visitor that came, pulsed, and left as I was boarding my landed ship with my SRV.
",3,Yes. It has 1 cave-in by a(n exterior) door and 1 cave-in in the tunnels.,4,,
10/12/2019 20:18:03,ByteSturm,Col 285 Sector BQ-X c1-10,1 A,https://i.imgur.com/ZhGC3Tf.png,No Leviathans,2,N/A,No,,,,"Since I started this trip
It's been over a year.
Now checking off my list
Is all I hold dear.",4,N/A,0,,
10/12/2019 20:19:15,ByteSturm,Col 285 Sector EB-X d1-39,4 A,https://i.imgur.com/aFj9RLW.png,Small Reposing Leviathans,2,N/A,No,,,,"I've started a race
To get through this place
Before a random Goid
Scatters my ship to the void.",3,N/A,1,,
10/12/2019 20:20:36,ByteSturm,HIP 12967,1 A,https://i.imgur.com/9tQLlUA.png,Small Reposing Leviathans,2,N/A,No,,,,"Experienced another hyperdiction between here and Aries Dark Region AQ-Y d14.  I had to boost multiple times before the Thargoid gave up this time.
",4,N/A,2,,
10/12/2019 20:23:01,ByteSturm,Aries Dark Region AQ-Y d14,4 A,https://i.imgur.com/5r7y2kt.png,No Leviathans,2,N/A,No,,,,"My engine's humming,
My heartbeat's thrumming,
The LZ's not clear,
The Goids draw near!",4,N/A,0,,
10/12/2019 20:24:04,ByteSturm,Col 285 Sector GW-W d1-66,A 3,https://i.imgur.com/1b34SAC.png,Small Reposing Leviathans,2,N/A,No,,,,"Monotony sets in,
My SRV feels inert.
I scan another chamber
As a Goid egg goes 'splurt'.",3,N/A,1,,
10/12/2019 20:26:46,ByteSturm,Aries Dark Region JS-T c3-1,1 A,https://i.imgur.com/e3pCvTX.png,Small Reposing Leviathans,2,N/A,No,,,,"I've come across
A geological aberration,
The center of which
Hides a bright constellation.",5,N/A,2,,
10/12/2019 20:28:26,ByteSturm,HIP 11981,A 5 A,https://i.imgur.com/BQcdCk3.png,"Large upright leviathans, Small Reposing Leviathans",4,No.,Yes,Col 285 Sector GW-W d1-66 https://tool.canonn.tech/linkdecoder/?origin=HIP+11981&data=lhl+hll+%3B+hll+lll+hlh%0D%0Ahll+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hlh+hhl+hhl+%3B+hhl+lll+lhl+hhh,"HIP 12967
https://tool.canonn.tech/linkdecoder/?origin=HIP+11981&data=hlh+hll+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahll+lhl+%3B+hhl+lll+lhl+hhh%0D%0Alll+hhl+%3B+llh+hlh
","Aries Dark Region JS-T c3-1
https://tool.canonn.tech/linkdecoder/?origin=HIP+11981&data=hlh+lhh+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lhl+%3B+lll+llh+lhh%0D%0Alhh+hll+lll+%3B+hll+lll+hlh
","Flitting red eyes
Flit through the night,
Droning 'long
The halls of this site.",3,Yes. It has 1 cave-in by a(n exterionr) door and 1 cave-in in the tunnels.,4,,
10/12/2019 20:29:36,ByteSturm,HIP 12916,4 A,https://i.imgur.com/KbjY00u.png,Small Reposing Leviathans,2,N/A,No,,,,"Flying through the dark
The sight before me is stark.
Spires litter the ground
Of the next site I have found.",3,N/A,1,,
10/12/2019 20:30:53,ByteSturm,Aries Dark Region FW-W d1-59,A 5 A,https://i.imgur.com/pBj1jD3.png,Small Reposing Leviathans,2,N/A,No,,,,"I've started a race
To get through this place
Before a random Goid
Scatters my ship to the void.",3,N/A,2,,
10/12/2019 20:32:33,ByteSturm,Aries Dark Region FW-W d1-76,4 A,https://i.imgur.com/N1tsaLH.png,No Leviathans,2,N/A,No,,,,"Since I started this trip
It's been over a year.
Now checking off my list
Is all I hold dear.",5,N/A,0,,
10/12/2019 20:34:18,ByteSturm,Aries Dark Region DB-X d1-64,4 A,https://i.imgur.com/sAL1zp4.png,Small Reposing Leviathans,2,N/A,No,,,,"Monotony sets in,
My SRV feels inert.
I scan another chamber
As a Goid egg goes 'splurt'.",3,N/A,2,,
10/12/2019 20:35:36,ByteSturm,Aries Dark Region DB-X d1-63,A 7 A,https://i.imgur.com/vosakQg.png,No Leviathans,2,N/A,No,,,,"Another site down,
Another off the list.
Scores more to go,
I'm starting to feel pissed.",3,N/A,0,,
10/12/2019 20:37:08,ByteSturm,Col 285 Sector RI-R b5-3,8 B,https://i.imgur.com/yndu0Pf.png,Small Reposing Leviathans,2,N/A,No,,,,"Some miles driven,
Some fuel spent,
THE EMPEROR APPROVES,
AND I SHALL MAKE THE XENOS REPENT!",3,N/A,1,,
10/12/2019 20:38:41,ByteSturm,HIP 16692,4 C,https://i.imgur.com/RX0qKwx.png,Small Reposing Leviathans,2,N/A,No,,,,"Another site down,
Another off the list.
Scores more to go,
I'm starting to feel pissed.",5,N/A,1,,
10/12/2019 20:39:38,ByteSturm,Hyades Sector DB-X c1-8,3 A,https://i.imgur.com/PKfmMJk.png,Small Reposing Leviathans,2,N/A,No,,,,"Hippity hoppity,
The aliens wants me off their property.",3,N/A,1,,
10/12/2019 20:41:03,ByteSturm,Hyades Sector DB-X c1-19,8 C,https://i.imgur.com/5JLtnxt.png,No Leviathans,2,N/A,No,,,,"Since I started this trip
It's been over a year.
Now checking off my list
Is all I hold dear.",3,N/A,0,,
10/12/2019 20:44:26,ByteSturm,Hyades Sector ZU-Y c16,6 B,https://i.imgur.com/y2evdi8.png,Small Reposing Leviathans,2,N/A,No,,,,"Monotony sets in,
My SRV feels inert.
I scan another chamber
As a Goid egg goes 'splurt'.",3,N/A,2,,
10/12/2019 20:46:11,ByteSturm,Hyades Sector AQ-Y d93,2 B,https://i.imgur.com/Hi5G0ff.png,No Leviathans,2,N/A,No,,,,"My engine's humming,
My heartbeat's thrumming,
The LZ's not clear,
The Goids draw near!",3,N/A,0,,
10/12/2019 20:49:54,ByteSturm,Hyades Sector AQ-Y d81,AB 3 C,https://i.imgur.com/t7mzep8.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 1 in the tunnels.",Yes,Etain https://tool.canonn.tech/linkdecoder/?origin=Hyades+Sector+AQ-Y+d81&data=llh+lhh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Alll+hll+%3B+hll+hhl+hhh%0D%0Ahlh+hlh+hll+%3B+hhl+lll+lhl,"Zavijah
https://tool.canonn.tech/linkdecoder/?origin=Hyades+Sector+AQ-Y+d81&data=lll+hhl+hhl+%3B+hhl+lll+lhl+hhh%0D%0Alhl+hhl+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hlh+lhl+lll+%3B+hhl+lll+lhl+hhh
",,"I drove one eve,
Long hallowed halls,
Saw an alien,
And realized I had no balls.",5,Yes. It has 1 cave-in by a(n exterior) door and 1 cave-in in the tunnels.,4,,
10/12/2019 20:54:01,ByteSturm,Pleiades Sector OY-R c4-19,A 3 A,https://i.imgur.com/dkQheqp.png,"Large upright leviathans, Small Reposing Leviathans",4,No.,Yes,Col 285 Sector RI-R b5-3 https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+OY-R+c4-19&data=hlh+hll+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lhl+%3B+hll+hhl+hhh%0D%0Ahll+hll+lll+%3B+hll+hhl+hhh,"Hyades Sector AQ-Y d81
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+OY-R+c4-19&data=hll+hll+%3B+hll+hhl+hhh%0D%0Ahll+%3B+hhl+lhh+lhh%0D%0Alhl+hll+%3B+lhl+hhh
","Pleiades Sector VK-N b7-0
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+OY-R+c4-19&data=hhl+hhl+%3B+hhl+lhh+lhh%0D%0Ahhl+hll+%3B+lll+llh+lhh%0D%0Ahlh+hhh+hll+hhl+%3B+hhl+lll+lhl+hhh
","Some miles driven,
Some fuel spent,
THE EMPEROR APPROVES,
AND I SHALL MAKE THE XENOS REPENT!",4,Yes. It has 1 cave-in by a(n exterior) door and 2 cave-ins in the tunnels.,4,,
10/12/2019 20:55:03,ByteSturm,Pleiades Sector VK-N b7-0,C 1,https://i.imgur.com/AMRcCva.png,No Leviathans,2,N/A,No,,,,"Since I started this trip
It's been over a year.
Now checking off my list
Is all I hold dear.
",3,N/A,0,,
10/12/2019 21:00:09,ByteSturm,Pleiades Sector FW-W d1-37,2 A,https://i.imgur.com/aK9nse5.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 1 in the tunnels.",Yes,HIP 20964 https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+FW-W+d1-37&data=lhh+lll+%3B+hll+lll+hlh%0D%0Ahhl+hhh+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+hhh+hhh+lll+%3B+lll+llh+lhh,"HIP 14908
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+FW-W+d1-37&data=hlh+hhl+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+hhl+%3B+hhl+lhh+lhh%0D%0Alhh+hhl+hll+%3B+hll+lll+hlh
","HIP 18909
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+FW-W+d1-37&data=hhl+hhh+lll+%3B+lll+llh+lhh%0D%0Alhl+hll+%3B+lll+llh+lhh%0D%0Ahhl+lll+lll+%3B+hhl+lll+lhl
","I've started a race
To get through this place
Before a random Goid
Scatters my ship to the void.",3,Yes. It has 1 cave-in by a(n exterior) door.,4,,
11/12/2019 02:49:18,ByteSturm,Pleiades Sector LS-T c3-2,5 A,https://i.imgur.com/TvwG14f.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 1 in the tunnels.",Yes,Hyades Sector DB-X c1-19 https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+LS-T+c3-2&data=hll+lll+%3B+hll+hhl+hhh%0D%0Ahlh+lll+%3B+hll+lll+hlh%0D%0Alhh+hhl+lll+%3B+hll+lll+hlh,"Pleiades Sector GW-W d1-54
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+LS-T+c3-2&data=hhl+hll+%3B+hhl+lhh+lhh%0D%0Alll+%3B+hll+hhl+hhh%0D%0Alll+lll+lll+%3B+lll+llh+lhh
","Pleiades Sector FW-W d1-37
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+LS-T+c3-2&data=hhl+lhl+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahll+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+hhh+hhl+lll+%3B+lll+llh+lhh
","Hippity hoppity,
The aliens wants me off their property.",4,Yes. It has 1 cave-in by a(n exterior) door.,4,,
11/12/2019 02:50:49,ByteSturm,Pleiades Sector MX-U d2-54,4 E,https://i.imgur.com/2UcBHZM.png,"Large upright leviathans, Small Reposing Leviathans",4,No.,Yes,HIP 16440 https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+MX-U+d2-54&data=lhl+hll+%3B+lll+llh+lhh%0D%0Alll+%3B+hll+lll+hlh%0D%0Ahhl+hhh+hhh+lll+%3B+lll+llh+lhh,"Result: The three spheres do not intersect!
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+MX-U+d2-54&data=hhl+hhl+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahll+%3B+hhl+lll+lhl%0D%0Ahhl+lhh+lhl+%3B+hhl+lhh+lhh
","Aries Dark Region GW-W d1-48
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+MX-U+d2-54&data=hhl+llh+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahll+%3B+hhl+lll+lhl%0D%0Ahhl+lll+llh+lhl+%3B+hhl+lll+lhl+hhh
","Monotony sets in,
My SRV feels inert.
I scan another chamber
As a Goid egg goes 'splurt'.",5,Yes. It has 2 cave-ins in the tunnels and 1 by a(n exterior) door.,4,,
11/12/2019 02:52:36,ByteSturm,HIP 17837,A 4 B,https://i.imgur.com/th6Go2Q.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 1 in the tunnels.",Yes,Result: The three spheres do not intersect! https://tool.canonn.tech/linkdecoder/?origin=HIP+17837&data=hhl+llh+lll+%3B+hll+lll+hlh%0D%0Ahll+hhl+hll+%3B+lll+llh+lhh%0D%0Alhl+hhh+lll+%3B+hll+lll+hlh,"Nogambe
https://tool.canonn.tech/linkdecoder/?origin=HIP+17837&data=hll+hlh+hll+%3B+lll+llh+lhh%0D%0Alhl+hll+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahll+hlh+hll+%3B+hll+hhl+hhh
",,"Since I started this trip
It's been over a year.
Now checking off my list
Is all I hold dear.",4,Yes. It has 1 cave-in by a(n exterior) door.,4,,
11/12/2019 02:55:58,ByteSturm,HIP 17044,1 B,https://i.imgur.com/BEE1GEL.png,Large upright leviathans,4,"Yes, 4 around the central chamber.",Yes,HIP 11981 https://tool.canonn.tech/linkdecoder/?origin=HIP+17044&data=hlh+hll+%3B+hhl+lll+lhl%0D%0Ahhl+lhl+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahll+lhh+hll+%3B+hll+hhl+hhh,"HIP 17837
https://tool.canonn.tech/linkdecoder/?origin=HIP+17044&data=hhl+hhl+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lhl+%3B+lll+llh+lhh%0D%0Ahhl+lhh+lhl+%3B+hhl+lhh+lhh
","Aries Dark Region KH-V c2-4
https://tool.canonn.tech/linkdecoder/?origin=HIP+17044&data=lll+lll+%3B+lll+llh+lhh%0D%0Ahhl+hlh+lll+%3B+hhl+lll+lhl+hhh%0D%0Alll+llh+hll+%3B+lll+llh+lhh
","I've started a race
To get through this place
Before a random Goid
Scatters my ship to the void.",3,No.,4,,
11/12/2019 02:58:58,ByteSturm,HIP 16440,1 E,https://i.imgur.com/YubvAVw.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 4 around the central chamber.",Yes,Result: The three spheres do not intersect! https://tool.canonn.tech/linkdecoder/?origin=HIP+16440&data=llh+lhl+%3B+hll+lll+hlh%0D%0Ahlh+hhh+%3B+hhl+lll+lhl%0D%0Ahhl+hhh+llh+lll+%3B+lll+llh+lhh,"Nauni
https://tool.canonn.tech/linkdecoder/?origin=HIP+16440&data=hlh+lll+%3B+hhl+lhh+lhh%0D%0Alhh+lhl+%3B+hll+lll+hlh%0D%0Alhh+hhl+lll+%3B+hll+lll+hlh
",,"I've come across
A geological aberration,
The center of which
Hides a bright constellation.",5,No.,4,,
11/12/2019 03:13:44,ByteSturm,Aries Dark Region IH-V c2-9,6 B,https://i.imgur.com/HnxgDSR.png,Small Reposing Leviathans,4,N/A,No,,,,"Flitting red eyes
Flit through the night,
Droning 'long
The halls of this site.",5,N/A,2,,
11/12/2019 03:15:41,ByteSturm,HIP 11154,B 9 B,https://i.imgur.com/Ih0ns8e.png,Small Reposing Leviathans,2,N/A,No,,,,"Flying through the dark
The sight before me is stark.
Spires litter the ground
Of the next site I have found.",5,N/A,2,,
11/12/2019 03:21:35,ByteSturm,Aries Dark Region OI-T c3-8,1 A,https://i.imgur.com/hdPL5oG.png,No Leviathans,2,N/A,No,,,,"My engine's humming,
My heartbeat's thrumming,
The LZ's not clear,
The Goids draw near!",3,N/A,0,,
