System,USSType,x,y,z,Check
Pyemmairre,$USS_Type_WeaponsFire;,2.844,-125.688,6.813,pass
Pyraleau AA-A h39,$USS_Type_Salvage;,-3440.28125,-1177.59375,5849.4375,pass
Pyraleau PC-V d2-15,$USS_Type_Salvage;,-3288.03125,-1122.65625,5577.21875,pass
Quamta,$USS_Type_Salvage;,43.5,-139.344,1.594,pass
Quamta,$USS_Type_WeaponsFire;,43.5,-139.344,1.594,pass
Quivira,$USS_Type_MissionTarget;,33.375,-112.875,1.656,pass
Quivira,$USS_Type_Salvage;,33.375,-112.875,1.656,pass
Rahu,$USS_Type_ValuableSalvage;,-43.78125,62.4375,-0.25,pass
Rathakako,$USS_Type_Salvage;,-57.875,-55.84375,38.375,pass
Reshas,$USS_Type_Salvage;,73.938,71.031,54.594,pass
Rhea,$USS_Type_DistressSignal;,58.125,22.594,-28.594,pass
Rhea,$USS_Type_Salvage;,58.125,22.594,-28.594,pass
Rhea,$USS_Type_WeaponsFire;,58.125,22.59375,-28.59375,pass
Rhea,$USS_Type_WeaponsFire;,58.125,22.594,-28.594,pass
Rho Cancri,$USS_Type_Aftermath;,9.34375,24.9375,-30.1875,pass
Rho-1 Arietis,$USS_Type_NonHuman;,-72.813,-157,-207.563,pass
Rod,$USS_Type_MissionTarget;,-3.21875,-50.5625,0.6875,pass
Rod,$USS_Type_Salvage;,-3.21875,-50.5625,0.6875,pass
Rosette Sector EL-Y d15,$USS_Type_Salvage;,2361.031,-189.344,-4778.938,pass
Ross 104,$USS_Type_Salvage;,5.5625,19.6875,-7.3125,pass
Ross 128,$USS_Type_Salvage;,5.531,9.438,0.125,pass
Ross 128,$USS_Type_VeryValuableSalvage;,5.531,9.438,0.125,pass
Ross 129,$USS_Type_Aftermath;,41.938,74.656,3.438,pass
Ross 154,$USS_Type_MissionTarget;,-1.9375,-1.84375,9.3125,pass
ROSS 374,$USS_Type_NonHuman;,-88.28125,-152.34375,-296.875,pass
Ross 374,$USS_Type_NonHuman;,-88.281,-152.344,-296.875,pass
Ross 376,$USS_Type_Salvage;,-28,-55.65625,-103.6875,pass
Ross 47,$USS_Type_Aftermath;,4.531,-2.875,-18.25,pass
Ross 490,$USS_Type_MissionTarget;,3.59375,23.5,7.53125,pass
Ross 490,$USS_Type_Salvage;,3.59375,23.5,7.53125,pass
Ross 859,$USS_Type_ValuableSalvage;,-31.813,15.938,162.125,pass
Ross 905,$USS_Type_WeaponsFire;,4.46875,31.9375,-7.21875,pass
RR Caeli,$USS_Type_Ceremonial;,18.313,-18.594,-4.688,pass
RR Caeli,$USS_Type_Salvage;,18.313,-18.594,-4.688,pass
Run,$USS_Type_Aftermath;,22.813,-165.969,34.938,pass
Run,$USS_Type_Convoy;,22.813,-165.969,34.938,pass
Run,$USS_Type_VeryValuableSalvage;,22.8125,-165.96875,34.9375,pass
Run,$USS_Type_WeaponsFire;,22.8125,-165.96875,34.9375,pass
Run,$USS_Type_WeaponsFire;,22.813,-165.969,34.938,pass
Runo,$USS_Type_ValuableSalvage;,51.125,-155.531,44.281,pass
Sairhul,$USS_Type_Convoy;,110.094,-98.313,-80.5,pass
Sairhul,$USS_Type_VeryValuableSalvage;,110.094,-98.313,-80.5,pass
Sairhul,$USS_Type_WeaponsFire;,110.094,-98.313,-80.5,pass
Saisiyat,$USS_Type_ValuableSalvage;,41.906,-112.563,-36.438,pass
Saisiyat,$USS_Type_VeryValuableSalvage;,41.906,-112.563,-36.438,pass
Sali'naman,$USS_Type_MissionTarget;,-68.59375,-64.71875,20.3125,pass
Sali'naman,$USS_Type_Salvage;,-68.59375,-64.71875,20.3125,pass
Sali'naman,$USS_Type_TradingBeacon;,-68.59375,-64.71875,20.3125,pass
Sali'naman,$USS_Type_VeryValuableSalvage;,-68.59375,-64.71875,20.3125,pass
San Huang,$USS_Type_Aftermath;,72.5,-17.625,-104.969,pass
San Tu,$USS_Type_Salvage;,24.969,36.813,-8.781,pass
San Tu,$USS_Type_WeaponsFire;,24.969,36.813,-8.781,pass
Sanna,$USS_Type_Salvage;,35.969,-83.313,23.125,pass
Sanna,$USS_Type_ValuableSalvage;,35.969,-83.313,23.125,pass
Santa Muerte,$USS_Type_MissionTarget;,94.25,46.1875,58.03125,pass
Santupik,$USS_Type_WeaponsFire;,45.969,-101.25,1.063,pass
Sauraratec,$USS_Type_MissionTarget;,120.34375,-97.375,-17.5625,pass
Scorpii Sector NS-T b3-4,$USS_Type_ValuableSalvage;,80,33.09375,145.625,pass
Scorpius Dark Region WT-H a10-1,$USS_Type_DistressSignal;,170.938,-39.469,494.188,pass
Scorpius Dark Region WT-H a10-1,$USS_Type_Salvage;,170.9375,-39.46875,494.1875,pass
Sekhemet,$USS_Type_Aftermath;,33.1875,30.375,-29.21875,pass
Sekhemet,$USS_Type_VeryValuableSalvage;,33.1875,30.375,-29.21875,pass
Senones,$USS_Type_ValuableSalvage;,5.156,-28.563,66.844,pass
Senones,$USS_Type_VeryValuableSalvage;,5.156,-28.563,66.844,pass
Setati,$USS_Type_MissionTarget;,151.90625,1.875,74.71875,pass
Shi Yu,$USS_Type_Salvage;,101.656,-92.875,59.781,pass
Shinigami,$USS_Type_Salvage;,17.594,-122.969,32.781,pass
Shinrarta Dezhra,$USS_Type_Aftermath;,55.71875,17.59375,27.15625,pass
Shinrarta Dezhra,$USS_Type_Aftermath;,55.719,17.594,27.156,pass
Shinrarta Dezhra,$USS_Type_Convoy;,55.719,17.594,27.156,pass
Shinrarta Dezhra,$USS_Type_DistressSignal;,55.71875,17.59375,27.15625,pass
Shinrarta Dezhra,$USS_Type_DistressSignal;,55.719,17.594,27.156,pass
Shinrarta Dezhra,$USS_Type_Salvage;,55.71875,17.59375,27.15625,pass
Shinrarta Dezhra,$USS_Type_Salvage;,55.719,17.594,27.156,pass
Shinrarta Dezhra,$USS_Type_ValuableSalvage;,55.71875,17.59375,27.15625,pass
Shinrarta Dezhra,$USS_Type_ValuableSalvage;,55.719,17.594,27.156,pass
Shinrarta Dezhra,$USS_Type_WeaponsFire;,55.71875,17.59375,27.15625,pass
Shinrarta Dezhra,$USS_Type_WeaponsFire;,55.719,17.594,27.156,pass
Shontii,$USS_Type_Salvage;,-39.313,-119.25,-23.563,pass
Shui Wei Sector NT-Q b5-7,$USS_Type_WeaponsFire;,54.09375,-57.65625,56.6875,pass
Sigma-2 Ursae Majoris,$USS_Type_Salvage;,-28.375,41.438,-43.563,pass
Siluror,$USS_Type_Salvage;,-28.656,-97.75,63.688,pass
Sirius,$USS_Type_Aftermath;,6.25,-1.281,-5.75,pass
Sirius,$USS_Type_Convoy;,6.25,-1.281,-5.75,pass
Sirius,$USS_Type_Convoy;,6.25,-1.28125,-5.75,pass
Sirius,$USS_Type_DistressSignal;,6.25,-1.28125,-5.75,pass
Sirius,$USS_Type_Salvage;,6.25,-1.281,-5.75,pass
Sirius,$USS_Type_Salvage;,6.25,-1.28125,-5.75,pass
Sirius,$USS_Type_ValuableSalvage;,6.25,-1.281,-5.75,pass
Sirius,$USS_Type_VeryValuableSalvage;,6.25,-1.281,-5.75,pass
Sirius,$USS_Type_WeaponsFire;,6.25,-1.281,-5.75,pass
Sirius,$USS_Type_WeaponsFire;,6.25,-1.28125,-5.75,pass
Skeggiko O,$USS_Type_VeryValuableSalvage;,53.6875,11.9375,16.5,pass
Smei Tsu,$USS_Type_WeaponsFire;,-30.906,-104.688,62,pass
Snake Sector EB-X c1-13,$USS_Type_Salvage;,-53.469,59.938,609.813,pass
Snotricopa,$USS_Type_Aftermath;,31.5,-12.6875,-90.46875,pass
Sobek,$USS_Type_Aftermath;,-34.469,67.781,-21.094,pass
Sobek,$USS_Type_DistressSignal;,-34.46875,67.78125,-21.09375,pass
Sobek,$USS_Type_MissionTarget;,-34.46875,67.78125,-21.09375,pass
Sobek,$USS_Type_Salvage;,-34.46875,67.78125,-21.09375,pass
Sobek,$USS_Type_Salvage;,-34.469,67.781,-21.094,pass
Sobek,$USS_Type_ValuableSalvage;,-34.46875,67.78125,-21.09375,pass
Socho,$USS_Type_Salvage;,-72.438,-101.156,-141.188,pass
Sofagre,$USS_Type_Salvage;,-54.219,48.531,-30.156,pass
Sol,$USS_Type_Aftermath;,0,0,0,fail
Sol,$USS_Type_Convoy;,0,0,0,fail
Sol,$USS_Type_DistressSignal;,0,0,0,fail
Sol,$USS_Type_Salvage;,0,0,0,fail
Sol,$USS_Type_ValuableSalvage;,0,0,0,fail
Sol,$USS_Type_VeryValuableSalvage;,0,0,0,fail
Sol,$USS_Type_WeaponsFire;,0,0,0,fail
Soontill,$USS_Type_Salvage;,249.656,-45.344,120,pass
Sothis,$USS_Type_Aftermath;,-352.78125,10.5,-346.34375,pass
Sothis,$USS_Type_Salvage;,-352.781,10.5,-346.344,pass
Sothis,$USS_Type_Salvage;,-352.78125,10.5,-346.34375,pass
Sothis,$USS_Type_VeryValuableSalvage;,-352.781,10.5,-346.344,pass
SPOCS 253,$USS_Type_Ceremonial;,-15.375,-0.625,-83.813,pass
SPOCS 253,$USS_Type_ValuableSalvage;,-15.375,-0.625,-83.813,pass
SPOCS 253,$USS_Type_VeryValuableSalvage;,-15.375,-0.625,-83.813,pass
Sterope II,$USS_Type_NonHuman;,-81.656,-147.281,-340.844,pass
Sterope II,$USS_Type_Salvage;,-81.656,-147.281,-340.844,pass
STF 1774,$USS_Type_Salvage;,-34.094,74.813,-8.219,pass
StKM 1-442,$USS_Type_Salvage;,31.969,-55.688,-40.406,pass
StKM 1-442,$USS_Type_VeryValuableSalvage;,31.969,-55.688,-40.406,pass
Stopover,$USS_Type_Salvage;,-1.65625,-10.28125,16.625,pass
Stopover,$USS_Type_ValuableSalvage;,-1.65625,-10.28125,16.625,pass
Struve 1321,$USS_Type_Salvage;,-14.46875,-3.09375,-13.65625,pass
Struve 1321,$USS_Type_VeryValuableSalvage;,-14.46875,-3.09375,-13.65625,pass
STRUVE'S LOST SECTOR AL-O B6-1,$USS_Type_NonHuman;,-6.90625,-195.21875,-440.375,pass
Struve's Lost Sector AQ-Y d24,$USS_Type_NonHuman;,-117.219,-174.156,-489.219,pass
STRUVE'S LOST SECTOR CL-Y D40,$USS_Type_NonHuman;,-122.53125,-193.25,-456.84375,pass
Struve's Lost Sector GH-L b8-2,$USS_Type_NonHuman;,16.406,-145.969,-395.75,pass
Struve's Lost Sector HM-M b7-1,$USS_Type_Salvage;,4.625,-206.21875,-413.21875,pass
Struve's Lost Sector HR-W d1-24,$USS_Type_NonHuman;,-2.15625,-223.59375,-384.28125,pass
STRUVE'S LOST SECTOR HR-W D1-29,$USS_Type_NonHuman;,-23,-212.09375,-425,pass
Struve's Lost Sector IC-V c2-0,$USS_Type_NonHuman;,-109.938,-202.938,-433.375,pass
Struve's Lost Sector MS-T c3-5,$USS_Type_NonHuman;,15.031,-139.531,-387.219,pass
Struve's Lost Sector NN-K b8-0,$USS_Type_NonHuman;,6.96875,-240.4375,-399.15625,pass
Struve's Lost Sector NN-T c3-1,$USS_Type_NonHuman;,13.53125,-173.15625,-387.96875,pass
Struve's Lost Sector PI-T c3-4,$USS_Type_NonHuman;,-7,-220.90625,-390.8125,pass
Struve's Lost Sector RD-T c3-7,$USS_Type_NonHuman;,-15.875,-232.46875,-418.375,pass
Struve's Lost Sector VK-O b6-0,$USS_Type_NonHuman;,-115.78125,-191.84375,-438.34375,pass
Struve's Lost Sector XE-Q b5-1,$USS_Type_NonHuman;,-2.656,-190.406,-450.188,pass
Struve's Lost Sector XF-O b6-0,$USS_Type_NonHuman;,-116.281,-214.313,-442.594,pass
Su Li Er,$USS_Type_VeryValuableSalvage;,-151.313,31.5,-61.094,pass
Suhte,$USS_Type_Salvage;,-168.90625,27.375,-55.375,pass
Sumod,$USS_Type_WeaponsFire;,-60.375,-77.813,45.625,pass
Surti,$USS_Type_Salvage;,67.719,-23.094,-94.063,pass
Suyarang,$USS_Type_Aftermath;,21.15625,-12.0625,-75.84375,pass
Svaradareco,$USS_Type_VeryValuableSalvage;,-58.375,-62.344,-151.969,pass
Swoilz AJ-B a109-0,$USS_Type_Salvage;,164.688,-37.938,1381.313,pass
Swoilz AS-N a102-1,$USS_Type_Salvage;,176.219,-43.688,1306.406,pass
Swoilz GD-H a37-0,$USS_Type_Salvage;,176,-44.656,607.969,pass
Swoilz QH-U a112-3,$USS_Type_Salvage;,158.219,-38.563,1418.969,pass
Swoilz SZ-C b5-0,$USS_Type_Salvage;,819.125,-59.09375,320.75,pass
Swoilz WR-N a102-0,$USS_Type_Salvage;,135.938,-44.313,1306.719,pass
Swoilz ZI-B a109-3,$USS_Type_Salvage;,153.469,-41.094,1380.25,pass
Swoiwns BX-U b7-1,$USS_Type_ValuableSalvage;,-67.40625,-353.8125,390.8125,pass
Syntec,$USS_Type_MissionTarget;,63.563,0.219,46.281,pass
Synuefai BE-A b34-0,$USS_Type_Salvage;,-193.469,-81.938,-335.25,pass
Synuefai EJ-T b36-0,$USS_Type_NonHuman;,-179.1875,-240.59375,-284.96875,pass
Synuefai EO-X a69-0,$USS_Type_Salvage;,-182.53125,-44.53125,-324.625,pass
Synuefai EO-X a69-1,$USS_Type_NonHuman;,-179,-43.40625,-320.375,pass
Synuefai FH-X c17-6,$USS_Type_NonHuman;,-77.5,-288.969,-294.125,pass
Synuefai GW-T d4-24,$USS_Type_Salvage;,-167.25,-162.656,-651.969,pass
Synuefai HF-Y b34-1,$USS_Type_NonHuman;,-203.563,-99.375,-317.063,pass
Synuefai LL-D c0,$USS_Type_Salvage;,-465.8125,-552.15625,-1039.59375,pass
Synuefai LX-R d5-28,$USS_Type_VeryValuableSalvage;,-244.5625,-218.5,-574.96875,pass
Synuefai NN-N c9-6,$USS_Type_Salvage;,-230.375,-198.375,-631.78125,pass
Synuefai NO-K c11-2,$USS_Type_Salvage;,-331.34375,-100.34375,-581.25,pass
Synuefai OC-J b14-0,$USS_Type_Salvage;,-260.78125,-304.625,-760.375,pass
Synuefai OO-V b34-0,$USS_Type_Salvage;,-92.219,-365.375,-308.375,pass
Synuefai SJ-K c11-1,$USS_Type_Salvage;,-204.25,-122.625,-576.75,pass
Synuefai TE-X d2-6,$USS_Type_Salvage;,-706.406,-215.719,-779.156,pass
Synuefai UO-F b16-0,$USS_Type_Convoy;,-302.375,-302.40625,-722.3125,pass
Synuefai UZ-M d8-17,$USS_Type_NonHuman;,-187.563,-94.969,-283.594,pass
Synuefai UZ-M d8-59,$USS_Type_NonHuman;,-196.313,-93.656,-329.031,pass
Synuefai UZ-M d8-62,$USS_Type_ValuableSalvage;,-198.28125,-56.65625,-309.09375,pass
Synuefai WS-Z c1-0,$USS_Type_Salvage;,-453.625,-598.1875,-948.0625,pass
Synuefai WV-X c17-8,$USS_Type_NonHuman;,-199.938,-159.281,-272.094,pass
Synuefai YJ-X d2-11,$USS_Type_Salvage;,-154.0625,-121.90625,-800.53125,pass
Synuefai ZS-E b17-0,$USS_Type_Salvage;,-604.563,-202.75,-703.469,pass
Synuefai ZT-Z d0,$USS_Type_Salvage;,-452.09375,-655,-972.96875,pass
Synuefe AR-U b35-1,$USS_Type_NonHuman;,-17.03125,-277.96875,-296.90625,pass
Synuefe BX-G b44-4,$USS_Type_Salvage;,249.938,-58.344,-111.219,pass
Synuefe CI-Q d6-47,$USS_Type_Salvage;,127.844,-132.125,-464.75,pass
Synuefe CW-V c18-6,$USS_Type_NonHuman;,19.6875,-223.625,-263.65625,pass
Synuefe CW-V c18-6,$USS_Type_Salvage;,19.6875,-223.625,-263.65625,pass
Synuefe CW-V c18-6,$USS_Type_Salvage;,19.688,-223.625,-263.656,pass
Synuefe DF-P c22-1,$USS_Type_Salvage;,636.156,-143.688,-99.875,pass
Synuefe DT-F d12-83,$USS_Type_Salvage;,369.906,-115.656,-2.406,pass
Synuefe ET-F d12-30,$USS_Type_ValuableSalvage;,445.844,-115.781,39.438,pass
Synuefe FO-O d7-31,$USS_Type_NonHuman;,37.625,-107.406,-368.969,pass
Synuefe HN-Z b33-1,$USS_Type_NonHuman;,35.531,-141.188,-343.688,pass
Synuefe HY-X b34-3,$USS_Type_NonHuman;,13.8125,-114.09375,-306.46875,pass
Synuefe IK-S c6-0,$USS_Type_Salvage;,96.625,-299.781,-781.813,pass
Synuefe JH-H b57-1,$USS_Type_Salvage;,646.094,-152.063,158.656,pass
Synuefe JU-M d8-65,$USS_Type_NonHuman;,28.25,-123.9375,-314.3125,pass
Synuefe JU-M d8-66,$USS_Type_DistressSignal;,81.40625,-164.09375,-307.5,pass
Synuefe JY-E b45-1,$USS_Type_ValuableSalvage;,277.09375,-77.5625,-103.375,pass
Synuefe KS-B c16-11,$USS_Type_NonHuman;,37.281,-94.406,-378.813,pass
Synuefe KS-B c16-11,$USS_Type_NonHuman;,37.28125,-94.40625,-378.8125,pass
Synuefe LO-U b21-0,$USS_Type_Salvage;,237.281,-339.938,-591.406,pass
Synuefe MK-M d8-15,$USS_Type_NonHuman;,-11.90625,-268.40625,-294.6875,pass
SYNUEFE MO-X B34-1,$USS_Type_NonHuman;,30.125,-156.71875,-314.1875,pass
Synuefe MO-X b34-1,$USS_Type_NonHuman;,30.125,-156.719,-314.188,pass
Synuefe NE-W b35-1,$USS_Type_NonHuman;,42.1875,-119.5,-303.96875,pass
Synuefe NY-Z c16-5,$USS_Type_DistressSignal;,5,-82.09375,-310.3125,pass
Synuefe NY-Z c16-5,$USS_Type_NonHuman;,5,-82.09375,-310.3125,pass
Synuefe OT-E b45-6,$USS_Type_Salvage;,343.90625,-87.5625,-95.71875,pass
SYNUEFE OV-K D9-56,$USS_Type_NonHuman;,11.3125,-208.5,-256.34375,pass
Synuefe OV-K d9-56,$USS_Type_NonHuman;,11.3125,-208.5,-256.34375,pass
SYNUEFE OY-Z C16-17,$USS_Type_NonHuman;,33.65625,-104.15625,-317.5625,pass
Synuefe PZ-F b44-0,$USS_Type_ValuableSalvage;,849.5,-152.688,-110,pass
Synuefe QU-E b44-0,$USS_Type_Salvage;,98.125,-281.313,-120.188,pass
Synuefe QV-J c10-0,$USS_Type_Salvage;,175.063,-621.125,-620.906,pass
Synuefe RD-R c21-8,$USS_Type_Salvage;,411.1875,-86.6875,-110.40625,pass
Synuefe RT-R c20-3,$USS_Type_Salvage;,86.563,-315.063,-149,pass
SYNUEFE RT-Z C16-13,$USS_Type_NonHuman;,56.9375,-142.03125,-339.9375,pass
Synuefe SL-J d10-119,$USS_Type_Salvage;,308.594,-45.844,-125.344,pass
Synuefe TF-U b36-2,$USS_Type_NonHuman;,47.125,-135.688,-282,pass
Synuefe TO-Z c16-8,$USS_Type_Salvage;,70.9375,-168.75,-311.4375,pass
Synuefe TP-F b44-0,$USS_Type_Salvage;,838.75,-197.844,-111.844,pass
Synuefe UF-S b22-0,$USS_Type_Salvage;,220.21875,-403.28125,-580.0625,pass
Synuefe UZ-E b31-0,$USS_Type_Salvage;,57.094,-123.594,-388.906,pass
Synuefe VK-D b32-0,$USS_Type_NonHuman;,39.75,-103.313,-381.469,pass
Synuefe VK-D b32-1,$USS_Type_NonHuman;,42.844,-102.813,-378.906,pass
Synuefe VK-D b32-4,$USS_Type_NonHuman;,43.844,-99.781,-378.531,pass
Synuefe VL-J d10-78,$USS_Type_Convoy;,534.219,-45.594,-149.281,pass
Synuefe WL-J d10-69,$USS_Type_Salvage;,622.781,-88.406,-144.594,pass
Synuefe XF-D b32-1,$USS_Type_NonHuman;,49.094,-119.344,-384.031,pass
Synuefe XF-D b32-3,$USS_Type_NonHuman;,43.094,-112.75,-384.75,pass
Synuefe XG-S b37-2,$USS_Type_NonHuman;,4.594,-156.375,-263.531,pass
Synuefe XH-U b22-0,$USS_Type_Salvage;,199.71875,-179.96875,-581.25,pass
Synuefe XR-H d11-102,$USS_Type_Salvage;,357.34375,-49.34375,-74.75,pass
Synuefe XS-L c10-8,$USS_Type_Salvage;,231.28125,-190.71875,-588.5,pass
Synuefe XV-B b33-0,$USS_Type_NonHuman;,46.656,-74.563,-360.688,pass
Synuefe XV-B b33-4,$USS_Type_NonHuman;,45.469,-75.5,-351.531,pass
Synuefe YB-S d5-48,$USS_Type_Salvage;,150.25,-138.75,-558.375,pass
SYNUEFE YP-X C17-1,$USS_Type_NonHuman;,32.25,-199.34375,-295.40625,pass
Synuefe YR-A b46-1,$USS_Type_Salvage;,-7.25,-342.46875,-70.34375,pass
Synuefe YY-Q c21-19,$USS_Type_Salvage;,589.15625,-144.5,-107.84375,pass
Synuefe ZB-S b37-0,$USS_Type_NonHuman;,8.40625,-172.6875,-250.65625,pass
Synuefe ZE-G c27-21,$USS_Type_Salvage;,651.719,-158,121.688,pass
Synuefe ZU-N c23-1,$USS_Type_Salvage;,460.125,-62.96875,-59.71875,pass
Synuefe ZV-U b35-1,$USS_Type_NonHuman;,0.84375,-251,-294.375,pass
T Tauri,$USS_Type_Salvage;,-32.969,-206.406,-557.313,pass
T'u Koji,$USS_Type_Salvage;,-4.4375,-113.5625,115.03125,pass
T'u Koji,$USS_Type_WeaponsFire;,-4.4375,-113.5625,115.03125,pass
Tacae,$USS_Type_WeaponsFire;,-50.188,82.844,-14.156,pass
Talitha,$USS_Type_Aftermath;,-5.125,31.281,-35.125,pass
Tamor,$USS_Type_Salvage;,-69.031,-19.281,-25.688,pass
Tascheter Sector GX-K a8-1,$USS_Type_DistressSignal;,-12.53125,-25.78125,-15.90625,pass
Tascheter Sector GX-K a8-1,$USS_Type_ValuableSalvage;,-12.53125,-25.78125,-15.90625,pass
Tascheter Sector NN-T a3-2,$USS_Type_Convoy;,-16.5,-44.063,-71.25,pass
Tascheter Sector NN-T a3-2,$USS_Type_DistressSignal;,-16.5,-44.063,-71.25,pass
Tascheter Sector NN-T a3-2,$USS_Type_Salvage;,-16.5,-44.063,-71.25,pass
Tascheter Sector NN-T a3-2,$USS_Type_ValuableSalvage;,-16.5,-44.063,-71.25,pass
Tascheter Sector NN-T a3-3,$USS_Type_ValuableSalvage;,-16.438,-43.156,-73.531,pass
Tascheter Sector RT-R a4-1,$USS_Type_Salvage;,-21.031,-41.781,-64.844,pass
Tascheter Sector UZ-P a5-0,$USS_Type_DistressSignal;,-29.5,-42.531,-49.125,pass
Tascheter Sector YF-O a6-1,$USS_Type_Salvage;,-31.531,-42.906,-43.781,pass
Taso Wang,$USS_Type_Convoy;,-39.25,-53.313,39.406,pass
Tatil,$USS_Type_ValuableSalvage;,-77.844,23.188,-22.594,pass
Tatil,$USS_Type_VeryValuableSalvage;,-77.844,23.188,-22.594,pass
Tau-2 Gruis A,$USS_Type_Salvage;,23.34375,-125.25,69.8125,pass
Tau-2 Gruis A,$USS_Type_ValuableSalvage;,23.34375,-125.25,69.8125,pass
Tau-2 Gruis A,$USS_Type_VeryValuableSalvage;,23.34375,-125.25,69.8125,pass
Tauni,$USS_Type_WeaponsFire;,-65.219,-9.875,-110.563,pass
Taurus Dark Region AA-Q b5-1,$USS_Type_NonHuman;,11.469,-143.188,-410.156,pass
Taurus Dark Region AK-R b4-1,$USS_Type_NonHuman;,-4.844,-166.906,-429.5,pass
Taurus Dark Region AX-H a11-0,$USS_Type_NonHuman;,-64.59375,-44.53125,-422.34375,pass
TAURUS DARK REGION CB-N B7-5,$USS_Type_NonHuman;,1.8125,-84.25,-381.125,pass
Taurus Dark Region DB-X c1-14,$USS_Type_NonHuman;,-117.125,-98.063,-437.344,pass
Taurus Dark Region DD-G a12-1,$USS_Type_NonHuman;,-74,-43.625,-411.6875,pass
Taurus Dark Region DL-Y d10,$USS_Type_NonHuman;,-66.40625,-111.15625,-447.28125,pass
TAURUS DARK REGION DL-Y D33,$USS_Type_NonHuman;,-100.84375,-110.96875,-441.46875,pass
TAURUS DARK REGION EB-X C1-1,$USS_Type_NonHuman;,-70.84375,-103.8125,-438,pass
Taurus Dark Region EB-X c1-2,$USS_Type_NonHuman;,-80.40625,-72.9375,-438.1875,pass
Taurus Dark Region EL-Y d12,$USS_Type_NonHuman;,-2.438,-174.688,-440.5,pass
TAURUS DARK REGION EL-Y D44,$USS_Type_NonHuman;,-61.4375,-125.71875,-448.34375,pass
Taurus Dark Region EL-Y d46,$USS_Type_ValuableSalvage;,-53.125,-180.5,-450.5,pass
Taurus Dark Region EL-Y d55,$USS_Type_NonHuman;,-6.5625,-172.21875,-452.78125,pass
Taurus Dark Region EL-Y d55,$USS_Type_NonHuman;,-6.563,-172.219,-452.781,pass
TAURUS DARK REGION FB-X C1-7,$USS_Type_NonHuman;,-54.6875,-92.6875,-434.15625,pass
Taurus Dark Region GB-O b6-0,$USS_Type_NonHuman;,0.625,-160.5,-401.125,pass
Taurus Dark Region GM-V c2-8,$USS_Type_NonHuman;,-70.90625,-34.6875,-405.46875,pass
Taurus Dark Region GW-W c1-3,$USS_Type_NonHuman;,-80.40625,-116,-445.46875,pass
Taurus Dark Region GW-W d1-36,$USS_Type_NonHuman;,-46.71875,-87.59375,-420.78125,pass
Taurus Dark Region GW-W d1-61,$USS_Type_NonHuman;,-31,-64.75,-410.03125,pass
Taurus Dark Region HH-V c2-7,$USS_Type_ValuableSalvage;,-142.5625,-89.90625,-407.875,pass
Taurus Dark Region HR-W c1-7,$USS_Type_NonHuman;,-120.063,-181.813,-433.688,pass
Taurus Dark Region HR-W c1-9,$USS_Type_NonHuman;,-118.188,-178.938,-440,pass
Taurus Dark Region HW-W c1-5,$USS_Type_NonHuman;,-25.313,-134.406,-440.594,pass
TAURUS DARK REGION IH-V C2-4,$USS_Type_NonHuman;,-83.96875,-72.6875,-407.65625,pass
TAURUS DARK REGION IR-W C1-5,$USS_Type_NonHuman;,-66.65625,-172.90625,-460.09375,pass
Taurus Dark Region IR-W d1-40,$USS_Type_NonHuman;,-4.031,-142.25,-417.656,pass
Taurus Dark Region IR-W d1-62,$USS_Type_NonHuman;,14.5,-140.219,-404.906,pass
Taurus Dark Region JJ-E a13-0,$USS_Type_DistressSignal;,-53.0625,-36.1875,-400.15625,pass
Taurus Dark Region JJ-E a13-0,$USS_Type_NonHuman;,-53.0625,-36.1875,-400.15625,pass
Taurus Dark Region KS-T b3-0,$USS_Type_NonHuman;,-118.594,-120.531,-455.094,pass
Taurus Dark Region LJ-E a13-1,$USS_Type_NonHuman;,-34.21875,-45,-402.46875,pass
Taurus Dark Region LM-W c1-8,$USS_Type_NonHuman;,-60.813,-200.406,-440.063,pass
Taurus Dark Region MC-V c2-3,$USS_Type_NonHuman;,7.531,-141.719,-406.531,pass
TAURUS DARK REGION NC-V B2-2,$USS_Type_NonHuman;,-62.3125,-150.34375,-465.65625,pass
Taurus Dark Region NN-T b3-2,$USS_Type_NonHuman;,-99.15625,-143.5625,-462.28125,pass
Taurus Dark Region NN-T b3-2,$USS_Type_Salvage;,-99.15625,-143.5625,-462.28125,pass
Taurus Dark Region OD-S b4-0,$USS_Type_NonHuman;,-76.3125,-94.0625,-433.5,pass
Taurus Dark Region OX-U c2-10,$USS_Type_NonHuman;,11.719,-147.656,-400.25,pass
Taurus Dark Region OX-U c2-3,$USS_Type_NonHuman;,-20.781,-181.531,-417.625,pass
Taurus Dark Region PN-T b3-3,$USS_Type_NonHuman;,-56.375,-141.0625,-459.28125,pass
Taurus Dark Region PN-T b3-3,$USS_Type_ValuableSalvage;,-56.375,-141.0625,-459.28125,pass
Taurus Dark Region PS-T b3-1,$USS_Type_NonHuman;,-11.78125,-108.25,-452.125,pass
Taurus Dark Region PS-U b2-1,$USS_Type_NonHuman;,-100.156,-186.656,-484.438,pass
Taurus Dark Region PT-R b4-0,$USS_Type_NonHuman;,-126.5,-137.344,-435.75,pass
Taurus Dark Region QI-T c3-5,$USS_Type_NonHuman;,12.28125,-108.09375,-384.21875,pass
Taurus Dark Region QO-Q b5-4,$USS_Type_NonHuman;,-69.15625,-76.8125,-413.1875,pass
